DATAFLOW,LAST UPDATE,freq,org_inst,sex,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Germany,2005,30.0,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Germany,2006,31.9,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Germany,2007,31.7,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Germany,2008,30.7,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Germany,2009,31.4,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Germany,2010,31.5,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Germany,2011,32.4,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Germany,2012,32.5,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Germany,2013,35.7,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Germany,2014,36.6,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Germany,2015,36.2,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Germany,2016,37.1,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Germany,2017,31.7,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Germany,2018,31.4,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Germany,2019,31.7,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Germany,2020,31.4,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Germany,2021,34.5,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Germany,2022,35.1,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Germany,2023,35.4,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Germany,2024,35.5,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Denmark,2003,38.2,d,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Denmark,2004,37.6,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Denmark,2005,40.2,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Denmark,2006,39.3,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Denmark,2007,37.1,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Denmark,2008,38.0,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Denmark,2009,38.5,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Denmark,2010,37.6,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Denmark,2011,39.1,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Denmark,2012,40.8,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Denmark,2013,38.0,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Denmark,2014,38.5,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Denmark,2015,37.4,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Denmark,2016,37.4,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Denmark,2017,37.4,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Denmark,2018,36.3,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Denmark,2019,39.7,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Denmark,2020,39.7,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Denmark,2021,41.3,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Denmark,2022,42.5,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Denmark,2023,44.1,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Denmark,2024,44.7,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Estonia,2003,17.0,d,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Estonia,2004,15.0,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Estonia,2005,18.0,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Estonia,2006,19.0,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Estonia,2007,20.8,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Estonia,2008,20.8,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Estonia,2009,21.8,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Estonia,2010,22.8,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Estonia,2011,19.8,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Estonia,2012,21.0,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Estonia,2013,17.8,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Estonia,2014,19.8,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Estonia,2015,25.7,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Estonia,2016,25.7,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Estonia,2017,27.7,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Estonia,2018,29.7,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Estonia,2019,28.7,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Estonia,2020,29.7,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Estonia,2021,26.7,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Estonia,2022,27.7,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Estonia,2023,29.7,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Estonia,2024,28.7,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Greece,2003,9.0,d,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Greece,2004,13.0,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Greece,2005,13.0,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Greece,2006,12.7,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Greece,2007,14.3,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Greece,2008,16.0,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Greece,2009,17.0,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Greece,2010,17.0,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Greece,2011,17.3,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Greece,2012,21.0,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Greece,2013,21.0,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Greece,2014,21.0,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Greece,2015,19.7,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Greece,2016,18.3,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Greece,2017,18.3,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Greece,2018,18.3,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Greece,2019,21.7,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Greece,2020,21.7,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Greece,2021,21.3,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Greece,2022,19.0,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Greece,2023,23.0,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Greece,2024,23.3,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Spain,2003,28.6,d,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Spain,2004,31.6,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Spain,2005,31.0,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Spain,2006,30.7,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Spain,2007,31.7,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Spain,2008,33.3,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Spain,2009,33.8,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Spain,2010,34.6,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Spain,2011,28.7,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Spain,2012,37.2,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Spain,2013,37.2,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Spain,2014,37.7,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Spain,2015,39.9,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Spain,2016,38.3,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Spain,2017,38.8,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Spain,2018,39.5,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Spain,2019,41.9,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Spain,2020,42.2,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Spain,2021,41.1,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Spain,2022,41.0,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Spain,2023,43.4,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Spain,2024,43.7,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,European Union - 27 countries (from 2020),2003,21.1,d,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,European Union - 27 countries (from 2020),2004,21.4,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,European Union - 27 countries (from 2020),2005,21.9,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,European Union - 27 countries (from 2020),2006,22.2,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,European Union - 27 countries (from 2020),2007,23.0,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,European Union - 27 countries (from 2020),2008,23.8,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,European Union - 27 countries (from 2020),2009,24.0,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,European Union - 27 countries (from 2020),2010,24.0,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,European Union - 27 countries (from 2020),2011,23.9,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,European Union - 27 countries (from 2020),2012,25.9,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,European Union - 27 countries (from 2020),2013,27.3,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,European Union - 27 countries (from 2020),2014,27.8,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,European Union - 27 countries (from 2020),2015,28.2,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,European Union - 27 countries (from 2020),2016,28.4,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,European Union - 27 countries (from 2020),2017,30.0,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,European Union - 27 countries (from 2020),2018,30.9,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,European Union - 27 countries (from 2020),2019,32.1,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,European Union - 27 countries (from 2020),2020,32.7,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,European Union - 27 countries (from 2020),2021,33.1,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,European Union - 27 countries (from 2020),2022,32.5,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,European Union - 27 countries (from 2020),2023,33.2,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,European Union - 27 countries (from 2020),2024,33.4,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Finland,2003,37.2,d,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Finland,2004,38.2,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Finland,2005,38.2,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Finland,2006,38.2,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Finland,2007,41.5,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Finland,2008,41.3,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Finland,2009,40.0,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Finland,2010,39.5,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Finland,2011,42.5,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Finland,2012,42.5,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Finland,2013,42.5,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Finland,2014,42.0,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Finland,2015,41.5,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Finland,2016,42.0,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Finland,2017,42.0,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Finland,2018,41.5,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Finland,2019,46.5,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Finland,2020,46.0,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Finland,2021,46.0,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Finland,2022,45.5,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Finland,2023,46.0,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Finland,2024,45.5,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,France,2003,11.6,d,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,France,2004,14.1,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,France,2005,15.9,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,France,2006,14.7,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,France,2007,18.3,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,France,2008,19.8,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,France,2009,20.0,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,France,2010,20.4,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,France,2011,20.3,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,France,2012,24.6,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,France,2013,24.8,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,France,2014,26.0,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,France,2015,26.3,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,France,2016,26.2,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,France,2017,36.3,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,France,2018,37.0,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,France,2019,37.1,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,France,2020,38.6,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,France,2021,39.1,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,France,2022,36.6,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,France,2023,37.3,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,France,2024,36.3,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Croatia,2007,20.9,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Croatia,2008,21.6,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Croatia,2009,23.5,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Croatia,2010,24.8,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Croatia,2011,25.5,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Croatia,2012,25.8,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Croatia,2013,23.8,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Croatia,2014,25.8,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Croatia,2015,25.2,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Croatia,2016,18.5,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Croatia,2017,18.0,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Croatia,2018,20.5,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Croatia,2019,19.9,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Croatia,2020,31.1,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Croatia,2021,31.8,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Croatia,2022,32.5,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Croatia,2023,33.1,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Croatia,2024,34.9,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Hungary,2003,9.6,d,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Hungary,2004,8.8,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Hungary,2005,8.8,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Hungary,2006,10.1,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Hungary,2007,11.2,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Hungary,2008,10.9,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Hungary,2009,11.2,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Hungary,2010,8.8,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Hungary,2011,8.8,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Hungary,2012,9.1,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Hungary,2013,9.4,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Hungary,2014,10.1,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Hungary,2015,10.1,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Hungary,2016,10.1,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Hungary,2017,10.1,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Hungary,2018,12.6,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Hungary,2019,12.2,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Hungary,2020,12.6,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Hungary,2021,13.1,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Hungary,2022,13.1,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Hungary,2023,14.1,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Hungary,2024,14.6,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Ireland,2003,13.7,d,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Ireland,2004,12.9,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Ireland,2005,14.3,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Ireland,2006,12.9,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Ireland,2007,15.5,,
